mouse_button_1,mouse_button_3,mouse_X,mouse_Y
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,469
1.0,0.0,1594,470
1.0,0.0,1594,473
1.0,0.0,1594,474
1.0,0.0,1594,475
1.0,0.0,1594,475
1.0,0.0,1594,476
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,477
1.0,0.0,1594,478
1.0,0.0,1594,478
1.0,0.0,1594,478
1.0,0.0,1594,479
1.0,0.0,1594,480
1.0,0.0,1594,480
1.0,0.0,1594,480
1.0,0.0,1594,481
1.0,0.0,1594,482
1.0,0.0,1594,483
1.0,0.0,1594,483
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,484
1.0,0.0,1594,487
1.0,0.0,1594,490
1.0,0.0,1594,491
1.0,0.0,1594,493
1.0,0.0,1594,493
1.0,0.0,1594,494
1.0,0.0,1594,494
1.0,0.0,1594,494
1.0,0.0,1594,494
1.0,0.0,1594,494
1.0,0.0,1594,494
1.0,0.0,1594,495
1.0,0.0,1594,495
1.0,0.0,1594,495
1.0,0.0,1594,495
1.0,0.0,1594,495
1.0,0.0,1594,496
1.0,0.0,1594,496
1.0,0.0,1594,497
1.0,0.0,1594,497
1.0,0.0,1594,497
1.0,0.0,1594,497
1.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,497
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
0.0,0.0,1594,493
